gfx,cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,16384,13312,16384,torch.int8,1,0,4134.6494,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1728.52,223.17,0.0
gfx950,256,32768,13312,16384,torch.int8,40,0,8230.5195,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1736.66,197.73,0.0
gfx950,256,1,16384,2048,torch.int8,34,0,8.2219,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.16,4085.34,0.0
gfx950,256,1,16384,4096,torch.int8,34,0,15.9093,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,8.44,4220.53,0.0
gfx950,256,1,16384,6656,torch.int8,34,0,22.3992,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,9.74,4870.32,0.0
gfx950,256,1,16384,8192,torch.int8,34,0,29.3945,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,9.13,4567.48,0.0
gfx950,256,1,16384,13312,torch.int8,34,0,39.0876,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,11.16,5581.05,0.0
gfx950,256,1,16384,26624,torch.int8,34,0,73.9812,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,11.79,5897.0,0.0
gfx950,256,16,16384,2048,torch.int8,34,0,8.2068,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,130.84,4156.49,0.0
gfx950,256,16,16384,4096,torch.int8,30,0,16.22,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,132.4,4173.78,0.0
gfx950,256,16,16384,6656,torch.int8,34,0,21.7401,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,160.52,5045.18,0.0
gfx950,256,16,16384,8192,torch.int8,30,0,29.6526,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,144.84,4548.44,0.0
gfx950,256,16,16384,13312,torch.int8,34,0,38.6763,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,180.45,5658.27,0.0
gfx950,256,16,16384,26624,torch.int8,34,0,73.7744,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,189.21,5925.6,0.0
gfx950,256,32,16384,2048,torch.int8,30,0,10.4352,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,205.79,3322.27,0.0
gfx950,256,32,16384,4096,torch.int8,30,0,16.4693,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,260.79,4146.41,0.0
gfx950,256,32,16384,6656,torch.int8,30,0,22.4014,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,311.56,4924.4,0.0
gfx950,256,32,16384,8192,torch.int8,30,0,30.4324,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,282.26,4453.43,0.0
gfx950,256,32,16384,13312,torch.int8,30,0,39.8351,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,350.41,5512.18,0.0
gfx950,256,32,16384,26624,torch.int8,30,0,74.3742,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,375.36,5890.59,0.0
gfx950,256,64,16384,2048,torch.int8,23,0,11.4046,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,376.6,3137.56,0.0
gfx950,256,64,16384,4096,torch.int8,23,0,19.0989,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,449.76,3637.29,0.0
gfx950,256,64,16384,6656,torch.int8,23,0,26.4384,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,527.97,4220.19,0.0
gfx950,256,64,16384,8192,torch.int8,23,0,33.8597,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,507.38,4041.36,0.0
gfx950,256,64,16384,13312,torch.int8,23,0,46.8247,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,596.21,4720.86,0.0
gfx950,256,64,16384,26624,torch.int8,23,0,89.8884,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,621.15,4895.06,0.0
gfx950,256,128,16384,2048,torch.int8,23,0,14.5668,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,589.69,2609.42,0.0
gfx950,256,128,16384,4096,torch.int8,23,0,23.3525,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,735.68,3075.79,0.0
gfx950,256,128,16384,6656,torch.int8,23,0,34.0329,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,820.3,3352.58,0.0
gfx950,256,128,16384,8192,torch.int8,23,0,45.1385,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,761.21,3089.62,0.0
gfx950,256,128,16384,13312,torch.int8,23,0,61.6432,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,905.77,3633.85,0.0
gfx950,256,128,16384,26624,torch.int8,23,0,118.3409,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,943.62,3750.27,0.0
gfx950,256,256,16384,2048,torch.int8,15,0,22.0982,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,777.43,1921.76,0.0
gfx950,256,256,16384,4096,torch.int8,15,0,39.8495,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,862.24,1920.88,0.0
gfx950,256,256,16384,6656,torch.int8,23,0,57.6756,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,968.08,2065.77,0.0
gfx950,256,256,16384,8192,torch.int8,15,0,72.9104,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,942.52,1984.68,0.0
gfx950,256,256,16384,13312,torch.int8,23,0,106.2833,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1050.67,2163.09,0.0
gfx950,256,256,16384,26624,torch.int8,23,0,202.2465,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1104.29,2231.99,0.0
gfx950,256,512,16384,2048,torch.int8,15,0,38.4305,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,894.07,1336.96,0.0
gfx950,256,512,16384,4096,torch.int8,15,0,65.4454,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1050.03,1313.82,0.0
gfx950,256,512,16384,6656,torch.int8,15,0,102.3241,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1091.33,1263.02,0.0
gfx950,256,512,16384,8192,torch.int8,15,0,123.6929,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1111.13,1254.63,0.0
gfx950,256,512,16384,13312,torch.int8,15,0,191.2442,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1167.82,1263.81,0.0
gfx950,256,512,16384,26624,torch.int8,15,0,365.7012,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1221.43,1275.95,0.0
gfx950,256,1024,16384,2048,torch.int8,1,0,61.8687,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1110.73,1118.59,0.0
gfx950,256,1024,16384,4096,torch.int8,1,0,108.4683,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1267.09,966.71,0.0
gfx950,256,1024,16384,6656,torch.int8,1,0,165.4754,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1349.68,902.99,0.0
gfx950,256,1024,16384,8192,torch.int8,1,0,202.2384,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1359.18,871.05,0.0
gfx950,256,1024,16384,13312,torch.int8,1,0,307.7016,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1451.66,862.17,0.0
gfx950,256,1024,16384,26624,torch.int8,1,0,603.8507,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1479.43,823.09,0.0
gfx950,256,2048,16384,2048,torch.int8,1,0,109.435,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1255.9,958.17,0.0
gfx950,256,2048,16384,4096,torch.int8,1,0,192.1657,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1430.42,742.1,0.0
gfx950,256,2048,16384,6656,torch.int8,1,0,297.4271,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1501.8,638.11,0.0
gfx950,256,2048,16384,8192,torch.int8,1,0,351.3779,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1564.57,620.71,0.0
gfx950,256,2048,16384,13312,torch.int8,1,0,562.4285,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1588.39,555.58,0.0
gfx950,256,2048,16384,26624,torch.int8,1,0,1159.8861,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1540.42,480.95,0.0
gfx950,256,4096,16384,2048,torch.int8,1,0,205.0841,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1340.32,858.97,0.0
gfx950,256,4096,16384,4096,torch.int8,39,0,353.73,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1554.17,616.58,0.0
gfx950,256,4096,16384,6656,torch.int8,39,0,561.0198,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1592.37,482.22,0.0
gfx950,256,4096,16384,8192,torch.int8,39,0,657.0519,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1673.4,459.61,0.0
gfx950,256,4096,16384,13312,torch.int8,1,0,1080.1678,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1654.1,376.65,0.0
gfx950,256,4096,16384,26624,torch.int8,1,0,2197.8702,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1625.85,309.15,0.0
gfx950,256,8192,16384,2048,torch.int8,39,0,392.4492,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1400.83,812.25,0.0
gfx950,256,8192,16384,4096,torch.int8,39,0,678.4652,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1620.59,544.02,0.0
gfx950,256,8192,16384,6656,torch.int8,39,0,1094.0621,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1633.09,394.87,0.0
gfx950,256,8192,16384,8192,torch.int8,1,0,1288.1354,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1707.14,364.68,0.0
gfx950,256,8192,16384,13312,torch.int8,1,0,2091.5748,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1708.48,284.76,0.0
gfx950,256,8192,16384,26624,torch.int8,1,0,4736.0103,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1509.04,194.84,0.0
gfx950,256,16384,16384,2048,torch.int8,1,0,719.1952,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1528.81,839.8,0.0
gfx950,256,16384,16384,4096,torch.int8,39,0,1327.6342,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1656.35,505.48,0.0
gfx950,256,16384,16384,6656,torch.int8,39,0,2120.7951,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1684.94,355.99,0.0
gfx950,256,16384,16384,8192,torch.int8,1,0,2555.2385,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1721.19,315.16,0.0
gfx950,256,16384,16384,13312,torch.int8,1,0,4157.4955,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1719.02,234.05,0.0
gfx950,256,16384,16384,26624,torch.int8,1,0,9368.503,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1525.71,150.43,0.0
gfx950,256,32768,16384,2048,torch.int8,1,0,1409.7173,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1559.9,833.08,0.0
gfx950,256,32768,16384,4096,torch.int8,39,0,2546.0869,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1727.37,500.8,0.0
gfx950,256,32768,16384,6656,torch.int8,39,0,4073.3594,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1754.53,343.92,0.0
gfx950,256,32768,16384,8192,torch.int8,39,0,4965.434,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1771.47,297.33,0.0
gfx950,256,32768,16384,13312,torch.int8,1,0,8271.2663,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1728.11,208.92,0.0
gfx950,256,32768,16384,26624,torch.int8,1,0,19064.3766,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1499.51,124.96,0.0
gfx950,256,1,26624,16384,torch.int8,34,0,88.2574,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,9.88,4943.24,0.0
gfx950,256,16,26624,16384,torch.int8,30,0,86.8898,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,160.65,5033.06,0.0
gfx950,256,32,26624,16384,torch.int8,30,0,89.3239,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,312.54,4908.38,0.0
gfx950,256,64,26624,16384,torch.int8,23,0,91.2922,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,611.6,4826.96,0.0
gfx950,256,128,26624,16384,torch.int8,23,0,129.1529,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,864.63,3446.46,0.0
gfx950,256,256,26624,16384,torch.int8,23,0,206.2403,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1082.9,2201.48,0.0
gfx950,256,512,26624,16384,torch.int8,15,0,349.3418,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1278.62,1350.71,0.0
gfx950,256,1024,26624,16384,torch.int8,15,0,630.2527,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1417.45,805.25,0.0
gfx950,256,2048,26624,16384,torch.int8,40,0,1145.701,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1559.49,505.21,0.0
gfx950,256,4096,26624,16384,torch.int8,10,0,2199.7579,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1624.46,327.95,0.0
gfx950,256,8192,26624,16384,torch.int8,40,0,4074.1172,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1754.2,247.08,0.0
gfx950,256,16384,26624,16384,torch.int8,40,0,8090.2903,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1766.77,194.93,0.0
gfx950,256,32768,26624,16384,torch.int8,40,0,16029.2644,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1783.44,169.56,0.0
gfx950,256,16,28672,8192,torch.float8_e4m3fn,30,0,46.9441,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,160.11,5025.76,0.0
gfx950,256,32,28672,8192,torch.float8_e4m3fn,23,0,47.2467,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,318.17,5015.76,0.0
gfx950,256,64,28672,8192,torch.float8_e4m3fn,23,0,52.7168,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,570.31,4535.09,0.0
gfx950,256,128,28672,8192,torch.float8_e4m3fn,41,0,60.0008,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1002.15,4054.44,0.0
gfx950,256,256,28672,8192,torch.float8_e4m3fn,4,0,80.7001,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1490.2,3118.44,0.0
gfx950,256,1,51200,5120,torch.int8,30,0,50.042,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,10.48,5240.63,0.0
gfx950,256,16,51200,5120,torch.int8,30,0,51.7349,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,162.15,5100.32,0.0
gfx950,256,32,51200,5120,torch.int8,30,0,53.9026,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,311.25,4927.12,0.0
gfx950,256,64,51200,5120,torch.int8,23,0,61.5287,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,545.35,4372.35,0.0
gfx950,256,128,51200,5120,torch.int8,23,0,82.0559,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,817.84,3362.42,0.0
gfx950,256,256,51200,5120,torch.int8,40,0,120.9285,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1109.89,2395.38,0.0
gfx950,256,512,51200,5120,torch.int8,40,0,223.8159,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1199.36,1417.21,0.0
gfx950,256,1024,51200,5120,torch.int8,39,0,396.7395,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1353.21,938.26,0.0
gfx950,256,2048,51200,5120,torch.int8,39,0,756.332,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1419.67,637.74,0.0
gfx950,256,4096,51200,5120,torch.int8,1,0,1418.8126,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1513.58,495.16,0.0
gfx950,256,8192,51200,5120,torch.int8,1,0,2639.7599,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1627.03,432.97,0.0
gfx950,256,16384,51200,5120,torch.int8,1,0,5290.8019,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1623.56,382.5,0.0
gfx950,256,1,53248,16384,torch.int8,57,0,170.1222,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2,10.26,5128.89,0.0
gfx950,256,16,53248,16384,torch.int8,34,0,180.7857,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,154.42,4836.56,0.0
gfx950,256,32,53248,16384,torch.int8,34,0,168.8762,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,330.62,5189.29,0.0
gfx950,256,64,53248,16384,torch.int8,23,0,184.3385,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,605.78,4775.34,0.0
gfx950,256,128,53248,16384,torch.int8,23,0,230.1893,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,970.24,3858.32,0.0
gfx950,256,256,53248,16384,torch.int8,40,0,368.0253,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1213.71,2456.01,0.0
gfx950,256,512,53248,16384,torch.int8,15,0,651.6344,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1370.94,1435.36,0.0
gfx950,256,1024,53248,16384,torch.int8,40,0,1195.3563,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1494.71,835.1,0.0
gfx950,256,2048,53248,16384,torch.int8,1,0,2196.6099,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1626.79,511.73,0.0
gfx950,256,4096,53248,16384,torch.int8,1,0,4075.2597,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1753.71,337.58,0.0
gfx950,256,8192,53248,16384,torch.int8,40,0,8028.0784,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1780.46,234.06,0.0
gfx950,256,16384,53248,16384,torch.int8,40,0,15996.8357,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1787.06,180.39,0.0
gfx950,256,1,57344,8192,torch.int8,76,0,88.899,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,10.57,5285.6,0.0
gfx950,256,16,57344,8192,torch.float8_e4m3fn,69,2,92.3442,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v1,162.79,5108.37,0.1072
gfx950,256,16,57344,8192,torch.int8,80,0,90.9234,a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,165.33,5188.19,0.0
gfx950,256,32,57344,8192,torch.float8_e4m3fn,62,0,92.8953,a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_intrawave_v2,323.64,5099.23,0.0
gfx950,256,32,57344,8192,torch.int8,81,0,93.0943,a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_interwave_v2,322.95,5088.33,0.0
gfx950,256,64,57344,8192,torch.float8_e4m3fn,17,0,98.9474,a8w8_rowwise_256x64x224x128_16x16_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,607.69,4827.07,0.0
